sample_id,etch_variation_nm,conductivity_variation_pct,misalignment_nm,via_depth_variation_pct,oxide_variation_pct,transmission,max_field_uT,warpage_um,optical_pass,magnetic_pass,warpage_pass,all_pass
28,-2.102699545022571,-4.954504753331765,0.11847727821633607,-2.5407961099924212,0.6319152209812052,0.9919236526450282,0.381991711482098,32.110275395423145,True,True,True,True
29,-2.08956556413966,6.346469503697204,-0.9332790727669552,-1.9400070919802197,1.7837296064278878,0.9944432925717481,0.32620509360823347,31.067331512252096,True,True,True,True
30,3.742751026535952,-2.7686933002466816,0.04697888065175112,-0.3522091759780556,0.6765783306585428,0.9927597487926616,0.20701717741420655,23.447787095288955,True,True,True,True
31,2.5779789272002507,1.5987884098114264,-0.5019357701124182,-3.13766842986427,0.3031724294202328,0.9927771195090781,0.31262976540359794,29.027493932191717,True,True,True,True
32,-1.5872252608172388,1.012564380913606,-0.20503869554792808,1.3457628338511478,1.7468387623629091,0.9946231172212808,0.2809502979460286,25.10643314932117,True,True,True,True
33,-1.8846136200870671,-2.0597286661420116,0.561470512513713,0.2660515595149009,0.01921341305214843,0.9985531297837219,0.2817689097607695,23.4802953646902,True,True,True,True
34,1.3140514269786674,5.8863364531612445,-1.2478778963675814,3.220143309598394,0.04922501583585103,0.9988958437471841,0.2599774450682583,24.245716923367787,True,True,True,True
35,-1.1375492582757856,-3.0993726038280145,-0.3969581751775644,1.3246980175732859,-1.518728346889981,0.995253335189833,0.3779286134582104,25.82478319269862,True,True,True,True
36,0.9578511191389244,4.439343648527411,0.1844150634500156,-1.527338962822311,-0.925403204300499,0.9963563084508851,0.2721659462055728,30.936428298877004,True,True,True,True
37,0.9401245056846613,-1.2856969074910245,0.6287486161377531,2.69825630763291,0.08615976402620151,0.9931581468412441,0.25851066497438974,22.403878888260795,True,True,True,True
38,1.075266159022531,8.699725973306448,-0.4410312159330186,0.1005004701493319,-0.5429732457416255,0.9919584183268803,0.34979555813158747,29.390708502147444,True,True,True,True
39,2.274169543038318,-5.398307551667774,-0.1497730722683073,2.6032490329279043,1.5637772728472885,0.9957932829419508,0.29596898301927654,32.66671211630525,True,True,True,True
40,0.29549868877875834,2.9443930530280302,0.8515362613667362,-1.3238520739959445,-0.35903933619322764,0.9936202120407105,0.37882911875383596,24.77909840927773,True,True,True,True
41,2.689463574992459,-0.2358435118395343,0.7994800075935169,0.7301150717480941,-1.1632885227546592,0.9931040361385605,0.2910736582912919,30.73247319767006,True,True,True,True
42,0.9103904675783941,-1.6539458079338836,0.23371213724844542,1.0991047255017796,-1.5430896581242093,0.9964521824542776,0.3000526561141441,22.38879212023529,True,True,True,True
43,-1.3314738513051056,-0.35268536545730317,-1.2184072142223674,1.2904319556602932,0.5742228773864265,0.9897054993639248,0.3662067115149864,28.37017515490106,True,True,True,True
44,-0.25342272873651267,2.1239115126228207,-0.28625754434540257,-1.211164295452861,1.521040569692679,0.9962125060711788,0.3465940377288011,28.24102666715914,True,True,True,True
45,-1.887324839089647,-2.5366308495788292,-0.18112505698753215,-2.11537686362642,1.3716979096291932,0.9961337634637442,0.3103784016965296,32.18783251176773,True,True,True,True
46,1.022238322122991,-1.123603167326759,0.1946071523005076,-1.1471812416236578,0.07357699758072636,0.9960327912627233,0.3178584795865969,22.362743099043932,True,True,True,True
47,2.293499467316178,2.0084387066272167,1.091235250660445,0.2533108063728982,-1.221179146216342,0.987528592475151,0.37416090799940305,31.88273326958859,True,True,True,True
48,0.4496255497222488,-7.0520797522242935,-1.557903834448635,0.4025473775759811,-0.2426605293121832,0.9968057833968555,0.3789462698377045,22.755657264610317,True,True,True,True
49,0.8748201150381906,0.7380087400137388,1.9170623293905542,0.6059573126445635,-0.3332450931722638,0.9957766037474751,0.3190809583321019,27.282037423487985,True,True,True,True
50,-0.022201922362636184,0.24687578783082584,-0.9079846150631683,0.962158721876059,0.47448103354435595,0.992475162662781,0.235664028768086,28.604439724456334,True,True,True,True
51,0.8518689510763536,5.93427484415053,0.6665344365296367,1.2239929535216294,0.5550480381770994,0.9896208195129899,0.3276516015031313,27.805263443364037,True,True,True,True
52,1.2046686091261152,-1.131624261414036,0.5250503152966098,1.5913213219411624,2.3965340984365278,0.9982141198453408,0.3021742224573499,28.183874034455094,True,True,True,True
53,0.6249162319191252,-0.0034120611798905205,-1.5876920590009516,2.69254682157678,-1.0488375892260982,0.9962166146088033,0.41000269304928527,31.100096388952032,True,True,True,True
54,-1.2281838089263588,-1.870284104950543,0.07919035429787279,0.5327717472599636,1.1183440321154068,0.9963342454579921,0.3051287463991001,29.886310097962564,True,True,True,True
55,0.2799129093687667,4.320569519180128,-0.20106030123081062,-2.5032953089400176,0.08032335427305663,0.9958629460900663,0.3336748011012267,28.146256416402633,True,True,True,True
56,-1.028504497198668,2.9725456405503503,-0.18218994684258294,1.9209922798206314,-1.3530830015729014,0.9960218197022919,0.3566971185067025,33.39073656585049,True,True,True,True
57,0.3036898458781921,-0.0641116655933416,-0.8660317075553886,-1.995651749058303,1.1161372146223583,0.9964572553217718,0.3142082656732381,28.946962619237347,True,True,True,True
58,-0.5333733011673791,-2.2248028990479547,-0.7206673487279681,2.4240180774638804,0.6732896785576314,0.9933166268010721,0.2643930408789832,27.378928331158026,True,True,True,True
59,0.4325444641185308,-2.176671099126598,-0.22708531190472545,-0.5776261741216744,-0.09213738851903143,0.9962657835865909,0.2891582184903787,21.877198256716092,True,True,True,True
60,-0.5884355069148373,3.5227782538696317,5.945070807528253e-06,-0.09110134920806107,-2.4640745954691323,0.9983603098013526,0.2667673833091294,30.83762881946692,True,True,True,True
61,0.5329055392779524,-1.4491387022303683,-0.8818809011373155,-0.04985483559087397,1.2595482708110968,0.9961822729455148,0.28283740797208795,27.47185586435088,True,True,True,True
62,-0.9611840925400618,-3.8578695532847305,-1.3841421033746613,-1.2832984765029558,-0.20916752535203806,0.997467658881349,0.3448660579030176,23.618252945443803,True,True,True,True
63,1.000198138331923,-0.14828201130323226,0.4934866594155632,-0.8392506745785514,0.26441341373114197,0.9972385014926443,0.3181315899305244,22.501260593222806,True,True,True,True
64,0.45303385792628936,2.4906260679818475,0.6370459507009807,-0.7898184963426002,-0.05958553241761518,0.9956109567255691,0.313772496708057,27.073803609984555,True,True,True,True
65,-0.07035183422269327,-0.24931570996352578,-0.3157955931101199,0.30848612140025844,1.8202259593484476,0.997143179056336,0.37028516445053594,29.57831477521951,True,True,True,True
66,2.8709744392035668,-0.15201771738587713,1.867796339232239,-0.5127144623547679,-0.7372647478442219,0.9934486931735244,0.40956796015843694,19.769188725217816,True,True,True,True
67,4.137029407606404,5.247216545755566,-0.23138997214626236,1.134923415382781,0.04702833514041203,0.9946012981374396,0.284575422687747,27.473826455036647,True,True,True,True
68,-0.7127926592901827,2.2442015455565807,-1.7645500361502944,1.134105558968388,0.7875827050378357,1.0,0.3002927491500215,26.21500310944811,True,True,True,True
69,-1.8659082108766885,-4.600837753424958,-0.9788829372111635,-1.9720730362557213,-0.10884580696018802,0.996023485380892,0.3382368215951052,24.139028355380052,True,True,True,True
70,-0.23889811088266763,-0.9000563304583498,0.5517711334663361,-1.3852651036614538,-0.5851640136219572,0.9953977759783827,0.3374010538537876,29.13995034693826,True,True,True,True
71,-2.224656929222918,-5.298232725019875,0.044954362174033084,-0.9892907404377825,0.46565034687293066,0.9960739630594163,0.3071370112437828,26.635944656761165,True,True,True,True
72,0.989540783898364,-1.6053663955224675,0.733890971315517,-0.3557744473027766,-0.23065928253340198,0.9953909746253459,0.2636280246523955,24.870719719787267,True,True,True,True
73,0.11649935735700244,5.384921108238903,-0.26355336700911625,-2.7442553413778303,2.343333879806835,0.9973335475995634,0.39211571291666464,24.428716119097302,True,True,True,True
74,1.0881243813395103,1.1139709932637312,-0.7439807449333785,-1.858413232759026,-0.12011339395790054,0.9942946544591102,0.2620740014041959,25.783963320068697,True,True,True,True
75,3.048287239110749,1.2105550010521142,1.335446890012478,0.2784186826487363,-1.2802762272165278,0.9975670336829902,0.2508161728315951,28.299606932689834,True,True,True,True
76,2.046209106980381,-0.46413571162900524,0.21790522534832432,1.701302536614036,-0.841310755995439,0.9934658224669752,0.30016031864164583,25.76699183744691,True,True,True,True
77,0.4711461330203977,-1.0282621069534272,-1.4504218834420268,-0.3855891751658908,2.1467240706558846,0.9965763226219936,0.3322997395462494,30.486453750585525,True,True,True,True
78,0.02492902135896936,-0.7572745775481488,-0.6410913634265466,-1.781266289020562,3.3483749134685747,0.9959659685770953,0.3096653923607313,25.03608803246307,True,True,True,True
79,0.21142662455374953,-2.512993068450857,0.15521481645003893,0.6390662655920653,-1.0039062389133961,0.9907310336381561,0.4643728231050548,25.63537679927854,True,True,True,True
80,1.1133747608470361,-1.3263806151551236,0.19938001104549927,0.3544633857841382,1.0466118505330475,0.9936983042413204,0.26995214159216296,29.033287424445874,True,True,True,True
81,0.2698344428410845,-0.7247230637279,0.2899859841270568,-1.2043409842957848,-1.114642160386064,0.9963403660393259,0.24466307541065757,22.396514599007535,True,True,True,True
82,-2.222856691499086,2.1749348332945897,0.5419073420150329,2.8594998515574024,0.23370469205076802,0.9916403693961479,0.29937748894826427,32.25487004116232,True,True,True,True
83,0.4034470891584058,5.043342685801853,-1.1606260345324042,2.531077124037718,1.4778303501966485,1.0,0.3903729690691412,32.82717841946109,True,True,True,True
84,-0.6499101504962586,0.6324808622359703,-0.22049366091646752,1.5699624345374381,1.991865490749732,0.9960766688171654,0.24579519140127656,30.632326917755854,True,True,True,True
85,0.32397273382700836,-3.697299381498245,-0.65994623515074,-0.917400612688525,-0.6206444395890015,0.9985920992056636,0.2522105154544235,25.329201709960806,True,True,True,True
86,-0.9665851385310716,-1.430638749893937,0.7098258639732894,-1.346849244197444,-0.48770870996717125,0.9981177491751925,0.3366836882274906,21.895476222196606,True,True,True,True
87,-1.0067000862344393,-0.48326877326973117,1.7455877642788942,-1.9197515495403605,-0.31829510104063935,0.9943243157812333,0.388555132443775,26.88859045519545,True,True,True,True
88,-0.833198325319187,-0.43032627949532803,0.7820293047433285,-1.3373019498892178,-0.7461296460959567,1.0,0.3767060771295626,30.34586733336964,True,True,True,True
89,1.0944142024536485,1.8154164049480583,-1.1932646705889944,-1.7860543741085566,-1.2314261843499374,0.9901471446814007,0.35362812709054875,27.303265152620252,True,True,True,True
90,1.9509692490067925,0.15771558956155343,1.2247470875087254,-0.9371509982019951,-1.6860012918436489,0.9994080087198913,0.38132695534485217,24.70058787100789,True,True,True,True
91,0.4677137294899348,-2.6365785923343603,-0.5695460303681024,-3.5220284620587976,0.038433493860880324,0.995309383395115,0.2990963415181031,27.278346452979807,True,True,True,True
92,-0.849408610742724,5.496609810469706,0.7915382370907195,2.507818245644941,0.2881757007673179,0.9953497937145285,0.44132524370717136,27.461069110472792,True,True,True,True
93,0.33909792109572456,7.071336121508758,0.7614434966880617,0.9909067266532068,0.20160215632637402,0.9956694569710809,0.35507907871781763,30.183303625213288,True,True,True,True
94,1.1898662806993563,4.346309673770752,0.7859386156428695,0.8285955061631087,0.44579999316007446,0.9952912801491661,0.3311076266285379,24.551000628771607,True,True,True,True
95,-0.22329927124592383,3.0595635752989936,-0.9894566090918652,2.0025440784537873,1.2374236940959769,0.9946702160953876,0.35114163196853404,28.587083890150534,True,True,True,True
96,1.7639315539964544,8.26975321486133,-0.49830843757714066,-0.19057290447949907,0.9204085288191982,0.9931679243119438,0.38575002700897826,23.924720820801234,True,True,True,True
97,-1.844587731984227,-3.6338245389081467,1.8184734645058802,0.027562674308094923,-0.11656286623344424,0.9942311708136792,0.3361937601937091,23.29633876875701,True,True,True,True
98,0.11232726033205874,5.5268156848348395,1.0353797479767433,0.152694448607393,-1.5005367262289175,0.9955931998108267,0.4271799225656588,24.88409450112491,True,True,True,True
99,-3.162059325340948,0.7613526252148569,0.227530921180061,-3.129100999146599,0.3652510184641113,0.9935773346304592,0.3868508752938494,27.626687768767262,True,True,True,True
100,3.2175609199042476,-7.177642173971961,-0.4172119527192246,2.2447593232619902,0.09485730249717665,0.9943119846444062,0.3213582909711379,26.228416699776034,True,True,True,True
101,1.1201769702472286,1.0294305212202497,-0.1440328264410157,-2.0247990384051398,0.9764308240102028,0.9955037225075015,0.30288608010498325,27.76402107564317,True,True,True,True
102,-3.3607391176714443,2.046170179477507,-0.40828881859984295,-0.2867771539260729,0.7605064231046637,0.990460156683603,0.3073306016893628,29.688138804099243,True,True,True,True
103,-3.598450507179962,0.5665952913157432,-0.04147880395168495,1.9646184335589443,0.29936571165690173,0.9901661320744105,0.313902954776757,35.50759553923285,True,True,True,True
104,0.008400408276610727,-4.360708752523769,-0.022423448179735263,-1.447572169228165,0.011447812590233248,0.9952295013497696,0.40851957026444996,30.08386545177918,True,True,True,True
105,-3.523227952787057,1.2000410660238137,-1.0609972071157423,-1.3633394309555742,-0.012488719890747563,0.9939055045325422,0.30910750521368774,23.972246493420016,True,True,True,True
106,0.21610064175956345,1.5623584390804715,1.4782792409273007,3.1794111231113114,-0.7308090265252281,0.9904568652001693,0.3379462788097082,28.533094792406906,True,True,True,True
107,-0.9199112292857688,-0.18723351702535238,-1.657103660063593,-2.095845333873049,0.8799854376075112,0.9978870375484293,0.37799611143606643,28.918463721166493,True,True,True,True
108,1.9089381152778302,-2.3490902160774265,1.1556736839267518,1.3808657334077103,0.6588056452006987,0.9971443444840071,0.3445726920254272,24.3941297033368,True,True,True,True
109,3.670511260615943,-3.501349545857451,1.013912750054364,0.9861429179824102,0.7781656492562273,0.9915715295283108,0.33644828245228386,34.33357895673551,True,True,True,True
110,1.8314814933704284,1.3887037657971135,-0.8171405869725022,0.8523392956453764,1.948140836676404,0.9938789238378478,0.2817890075576881,34.310445454911076,True,True,True,True
111,-2.812687009308243,-5.159386908196853,1.470950003466803,-0.800153256414312,-0.6602904118353295,0.997091499468703,0.4188176703418105,25.880563395936225,True,True,True,True
112,0.7060390079931893,0.3294488533152,-0.528280599515042,-2.681560148015301,0.5061518491756419,0.9995828249543294,0.2505956166521067,27.135312731076393,True,True,True,True
113,-3.18766958055717,-0.5304733053939638,-0.41274401726168436,-0.5412826365240954,-0.4107180768675273,0.9974082910334721,0.2892216835188244,26.21156982949625,True,True,True,True
114,2.0288809112245105,0.706133354660533,-0.03134631956365741,0.2497213080303736,-1.8078884069797108,0.9913187734239295,0.34250573708226023,29.538331975608425,True,True,True,True
115,0.4918595569953022,0.48708876520511707,-1.874157055731762,-0.004228865888851726,1.1404854121337182,0.9929781542702335,0.39200109137413414,24.463161148824497,True,True,True,True
116,-0.421607437009816,0.9174509253004994,-0.36449288560967075,0.857152215790471,-0.42436976096788204,0.9958199278652671,0.2576970428245309,31.234177213782203,True,True,True,True
117,-3.647210445536174,2.5206033051433048,1.5362278739880242,-0.982175273885658,-0.6571140867493496,0.9915662961449848,0.3297070644605847,24.095327676597968,True,True,True,True
118,-0.3250021790948315,1.2298546416229457,-2.2031520775055546,-0.04563748182820259,-0.06937829913469903,0.9921068153415041,0.43921675150668316,23.7872087076984,True,True,True,True
119,2.5240754842557234,0.6678237953024914,0.028955004403122698,1.2086375325471985,1.4756024108140846,0.9902126246051982,0.3648334900346099,26.829783934398314,True,True,True,True
120,-1.0778004483030412,-2.8151049705850615,1.5931767642658867,3.845337749961292,-0.957346135652155,0.9916381970173261,0.31447799222074463,25.94084267452964,True,True,True,True
121,0.42085307394660737,-1.9237979989293919,0.01236036536515938,-1.4519635422201018,0.573569673859781,0.9950620943976224,0.2620224179483267,29.35503626018621,True,True,True,True
122,1.2999455700510094,0.47914425298215413,-0.5551591422695207,-1.1145384490836037,1.1627684685969615,0.9926469907022306,0.27892636162846707,25.2399253128835,True,True,True,True
123,-0.17816809862601016,4.64473221594431,-0.49584712927842256,1.256091306330108,-0.8690031160742588,0.9940458919135418,0.29536850721969693,31.8975144824432,True,True,True,True
124,1.7868685532823558,3.2737136003552147,0.9940173938359761,-0.8578701354763315,0.2682325965646374,0.9908578032668399,0.2972782208710641,26.972955490693522,True,True,True,True
125,-0.20051956912367505,-1.8416469852524628,1.0735782027555476,0.5220770246765083,-2.1121929835569797,0.997829011803356,0.3873369165566946,30.20292152861751,True,True,True,True
126,-3.0680344208909034,2.8739617565473234,1.5719855558107332,0.607248177695944,1.3736860824059451,0.9924858501543535,0.34514308777692426,30.413630987897456,True,True,True,True
127,-0.7655995344966904,1.6344762656801437,-0.10717258627276939,1.5000097490311919,1.3309292318263217,0.9960006861265273,0.3312621418740661,32.33104173718894,True,True,True,True
128,0.8023856820356022,2.8073389458322264,1.0318646973479182,-0.33318102117984566,-0.3009603176777144,0.995761031743046,0.384402972761432,25.075145278881816,True,True,True,True
129,-0.0077841851746438115,1.6058704809172044,-0.015148564865694996,-2.3902791786715514,1.5829657316941426,0.9924017522255953,0.2682702866553027,27.751061102037433,True,True,True,True
130,-0.31225711947812607,-0.1199950340957449,-0.2526806613395578,-1.4175199061813644,-0.3691798001009821,0.9975695143991442,0.31523336836525717,31.44688639512993,True,True,True,True
131,-1.8111646864408921,3.4462709984183206,-0.06590474117023994,2.7689067406161434,-1.8693330526111243,0.9908732662269358,0.28947250411488024,32.77102774033604,True,True,True,True
132,3.15012336262312,1.8323554535431859,-0.7615122503228132,1.8432665643635762,-0.8474984380890809,0.9935083111481317,0.3665105840992149,26.181100175825378,True,True,True,True
133,-0.6326993240021818,0.4378817836162816,-0.09700774551456853,-0.38941362796123086,-0.5140928440982203,0.9957184918646871,0.36798874303234885,20.312020336576353,True,True,True,True
134,2.474255106828521,4.421997355066209,-1.0740239955832684,0.2196450603043927,0.3428019177438714,0.9922792363910033,0.3492361790932463,23.339978301199885,True,True,True,True
135,-1.1766865587913051,-0.4099784085356928,1.2174579140888764,-1.927665389270232,-1.5318920239801903,0.9936710948540317,0.33862947624713363,26.415620511656883,True,True,True,True
136,0.8171132141750447,3.9204249608938935,-0.3182880076729296,0.38283241214971603,-0.03205497705487293,0.9927243209884096,0.3608450156549648,25.762454042255225,True,True,True,True
137,-0.8120353239519896,0.1931628777881658,0.3817881737829268,-1.430908659781613,-0.8324518178078516,0.9969257467780459,0.311868807186092,24.78676980835348,True,True,True,True
138,0.16626059871586796,-3.174037398307782,0.3740525673508088,1.1759738850344108,-0.41416206306674636,0.9977458819379206,0.33297876396979137,25.93846453796356,True,True,True,True
139,-0.3720877328914755,4.243955477695594,0.009205225724572361,-1.5761439181495522,1.0278367857742843,0.9993386288672385,0.31609016118677746,21.406941062330503,True,True,True,True
140,-1.7505402047720793,-1.3421026902434539,-1.9264398124670992,-2.870902865356321,-0.37388402914026386,0.9919532969161649,0.24689716586636867,27.745788553262276,True,True,True,True
141,-3.559220264424819,5.778441100310193,-1.0428158861056662,0.5506062253478125,-0.3134363546810541,0.995859430876864,0.33690489531257106,23.773077920780512,True,True,True,True
142,0.5711131580425366,-2.204709424462836,0.5805574475087689,-0.17267741895261468,0.3391047269613569,0.9916710668033435,0.32278708022091335,27.82858746338069,True,True,True,True
143,-3.8915752567905266,-0.2967770565331885,1.1193542826897631,-2.2450714661819586,-1.159911167368706,0.989189500046979,0.26276074696939494,29.638111344630914,True,True,True,True
144,-0.24971156776431844,-1.8551450972843337,-1.1819490572543399,-0.8900760373458283,0.8726127864308652,0.9954312215647179,0.3815006366050834,25.874190970266202,True,True,True,True
145,-0.3414233743511075,2.5926477439349878,2.001955275297595,1.1418470970726593,1.555977052565088,0.9929886414226692,0.3780163107904635,34.445891695718274,True,True,True,True
146,-1.1466728862257194,1.0075514430758603,1.2139271432379297,0.11309225742663682,-0.2942907840374321,0.9962292932706315,0.2299980165682422,19.599500555263287,True,True,True,True
147,-2.2579374031796404,1.535006659309443,0.15708050056775794,-0.4438013988347207,-1.5226044547672941,0.9962431235225518,0.254709004917692,24.887822340947874,True,True,True,True
148,1.1423254558433549,-2.642964969599311,0.44540454762441617,0.7462564983038495,0.17183591913456717,0.9960305558293149,0.3283561741332463,21.239894477059998,True,True,True,True
149,0.8683761253315124,4.843903176457644,0.5943768291151482,1.8012149235576864,-0.5477211028748658,0.9984411555758047,0.37272378647021115,30.837246447074698,True,True,True,True
150,0.5083163252351689,-2.703342308132777,0.4879120707894748,1.715829361113089,0.7278870929406634,1.0,0.2638606389808302,23.599942577989694,True,True,True,True
151,1.1969247480307623,1.914309682402438,0.7550620693708786,1.0428328097024824,-0.504937474597361,0.9960154590268874,0.35552696345038903,26.130228701492772,True,True,True,True
152,-0.6885735863997837,-2.330619551763879,-1.2675098984143003,-0.44536019111008107,1.2730346242100312,0.9988396487331,0.33783266209312157,28.192089889290514,True,True,True,True
153,0.7771712145710378,-5.116663589891411,-0.8130017953902272,2.561049044520416,-1.2459345384109062,0.9933459288549907,0.33152259527890116,31.04291175742456,True,True,True,True
154,-0.523706191932043,1.1736256486211663,0.8907701574942634,-1.0274919108384368,1.1996229520774295,0.9948270988679059,0.2715765691598795,25.74781060051218,True,True,True,True
155,-0.04036189123433059,-2.459709903274734,1.0886227681375524,-0.306465776372565,-0.23541506619445196,0.992370927741915,0.4189992582715073,21.329809392824128,True,True,True,True
156,0.28764268297288603,0.8115905478358741,0.9975912176349157,1.0568311256807252,0.0633210900838811,0.9977617808695461,0.31498989441712605,26.185291507358468,True,True,True,True
157,1.4256327033075358,-4.210363559982871,-0.5392096008487346,-0.4685085649000813,0.5162135578122453,0.9901883683041031,0.3609592742389924,25.268489691901877,True,True,True,True
158,1.2747837919625375,5.7432337081423555,-1.1428887501609875,-3.019328758625354,0.501344623399754,0.9928265676118048,0.32617143333005055,33.52223144090379,True,True,True,True
159,-0.17563618164343797,3.892068580446976,0.07143189833602596,1.106767865273356,-0.21391682037936363,0.9942631197648323,0.2692094420154679,31.55524777439571,True,True,True,True
160,-1.6515272624707773,3.572185130812281,-1.7549707182693224,1.541550850210437,-1.5109328326088338,0.9966980079591357,0.4095186938824154,29.625662536402828,True,True,True,True
161,1.2586898254364483,0.20845828041024736,0.5386487896086625,2.904454337405704,0.7948074742146239,0.991943853912176,0.3384727207852764,29.90027602981448,True,True,True,True
162,-1.5384988802906039,-4.4986308705938205,-0.4808893048505977,-0.24588850265142345,-1.0411593973144464,0.9916442563561327,0.3124399012548327,27.67707906153768,True,True,True,True
163,-1.7854758634994168,-3.43617345040249,1.04930840230592,-2.359967727520418,0.5100179600642215,0.9889938320559956,0.2582999623642365,18.312952787399567,True,True,True,True
164,-0.7604708901816947,-0.8449101636071212,-0.3854377753150427,-2.0508223972139823,1.9677641243413788,0.9947910625029885,0.30936406954765955,21.94952695004183,True,True,True,True
165,-1.2151632329310107,1.7420963681480124,-0.877475544031919,0.4333960114323268,1.838652848414501,0.994190297396804,0.42367528137105837,27.205141201848722,True,True,True,True
166,0.7747661488166743,-0.6287089853455284,0.5642696664839068,2.4065827482502296,-0.18396369403219234,0.9908068390994661,0.3311458352817449,28.025102100206972,True,True,True,True
167,-1.4438611242085297,-2.045743991726177,-0.2247780259858215,-0.10208248820654157,-0.6132505655216709,0.9979801565019919,0.3044009455559175,28.630139706539282,True,True,True,True
